DeployID,Shark ID,Prg No.,Latitude,Longitude,Loc. quality,Loc. date,Loc. type,Altitude,Pass,Sat.,Mote Id,Frequency,Msg Date,Comp.,Msg,> - 120 DB,Best level,Delta freq.,Long. 1,Lat. sol. 1,Long. 2,Lat. sol. 2,Loc. idx,Nopc,Error radius,Semi-major axis,Semi-minor axis,Ellipse orientation,GDOP,SENSOR #01,SENSOR #02,SENSOR #03,SENSOR #04,SENSOR #05,SENSOR #06,SENSOR #07,SENSOR #08,SENSOR #09,SENSOR #10,SENSOR #11,SENSOR #12,SENSOR #13,SENSOR #14,SENSOR #15,SENSOR #16,SENSOR #17,SENSOR #18,SENSOR #19,SENSOR #20,SENSOR #21,SENSOR #22,SENSOR #23,SENSOR #24,SENSOR #25,SENSOR #26,SENSOR #27,SENSOR #28,SENSOR #29,SENSOR #30,SENSOR #31,SENSOR #32
,176750,6328,39.44488,-60.54119,0,12-3-18 0:44,Argos,0,627,MA,,401677556.4,12-3-18 0:52,2,7,0,-122,401677556.4,-60.54119,39.44488,-60.54119,39.44488,56,3,4508,74407,273,77,2811,70,224,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,39.44488,-60.54119,0,12-3-18 0:44,Argos,0,627,MA,,401677556.4,12-3-18 0:53,1,7,0,-122,401677556.4,-60.54119,39.44488,-60.54119,39.44488,56,3,4508,74407,273,77,2811,94,132,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,39.44488,-60.54119,0,12-3-18 0:44,Argos,0,627,MA,,401677556.4,12-3-18 0:53,1,7,0,-122,401677556.4,-60.54119,39.44488,-60.54119,39.44488,56,3,4508,74407,273,77,2811,100,134,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,39.44488,-60.54119,0,12-3-18 0:44,Argos,0,627,MA,,401677556.4,12-3-18 0:54,1,7,0,-122,401677556.4,-60.54119,39.44488,-60.54119,39.44488,56,3,4508,74407,273,77,2811,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,39.44488,-60.54119,0,12-3-18 0:44,Argos,0,627,MA,,401677556.4,12-3-18 0:55,1,7,0,-122,401677556.4,-60.54119,39.44488,-60.54119,39.44488,56,3,4508,74407,273,77,2811,81,112,131,220,112,61,132,9,98,248,51,179,129,3,239,25,255,175,142,96,121,224,151,,,,,,,,,
,176750,6328,39.44563,-60.50604,B,12-3-18 1:39,Argos,0,0,NN,,401677565.9,12-3-18 1:39,1,1,0,-133,401677565.9,-60.50604,39.44563,-60.50604,39.44563,8,2,5921,13814,2537,79,4128,10,0,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,39.42866,-59.7507,B,12-3-18 22:35,Argos,0,0,NK,,401677575.1,12-3-18 22:35,1,1,0,-132,401677575.1,-59.7507,39.42866,-59.7507,39.42866,0,3,18849,25645,13852,87,14398,54,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,39.42576,-59.56011,B,12-4-18 22:10,Argos,0,0,NK,,401677602.4,12-4-18 22:10,1,1,0,-133,401677602.4,-59.56011,39.42576,-59.56011,39.42576,0,3,34193,75540,15476,93,28208,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,40.78744,-59.67112,0,12-4-18 22:10,Argos,0,631,NK,,401677578.2,12-4-18 22:11,1,15,0,-127,401677578.2,-59.67112,40.78744,-60.66112,40.59201,50,2,2088,68128,64,79,1582,71,144,131,221,105,165,112,36,158,250,181,254,236,60,233,245,99,90,54,64,70,72,48,,,,,,,,,
,176750,6328,40.78744,-59.67112,0,12-4-18 22:10,Argos,0,631,NK,,401677578.2,12-4-18 22:12,1,15,0,-127,401677578.2,-59.67112,40.78744,-60.66112,40.59201,50,2,2088,68128,64,79,1582,64,80,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,40.78744,-59.67112,0,12-4-18 22:10,Argos,0,631,NK,,401677578.2,12-4-18 22:12,1,15,0,-127,401677578.2,-59.67112,40.78744,-60.66112,40.59201,50,2,2088,68128,64,79,1582,80,237,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,40.78744,-59.67112,0,12-4-18 22:10,Argos,0,631,NK,,401677578.2,12-4-18 22:14,1,15,0,-127,401677578.2,-59.67112,40.78744,-60.66112,40.59201,50,2,2088,68128,64,79,1582,74,82,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,40.78744,-59.67112,0,12-4-18 22:10,Argos,0,631,NK,,401677578.2,12-4-18 22:15,1,15,0,-127,401677578.2,-59.67112,40.78744,-60.66112,40.59201,50,2,2088,68128,64,79,1582,83,242,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,40.78744,-59.67112,0,12-4-18 22:10,Argos,0,631,NK,,401677578.2,12-4-18 22:16,1,15,0,-127,401677578.2,-59.67112,40.78744,-60.66112,40.59201,50,2,2088,68128,64,79,1582,10,141,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,40.78744,-59.67112,0,12-4-18 22:10,Argos,0,631,NK,,401677578.2,12-4-18 22:17,3,15,0,-127,401677578.2,-59.67112,40.78744,-60.66112,40.59201,50,2,2088,68128,64,79,1582,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,40.78744,-59.67112,0,12-4-18 22:10,Argos,0,631,NK,,401677578.2,12-4-18 22:19,2,15,0,-127,401677578.2,-59.67112,40.78744,-60.66112,40.59201,50,2,2088,68128,64,79,1582,101,131,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,40.78744,-59.67112,0,12-4-18 22:10,Argos,0,631,NK,,401677578.2,12-4-18 22:19,2,15,0,-127,401677578.2,-59.67112,40.78744,-60.66112,40.59201,50,2,2088,68128,64,79,1582,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,40.78744,-59.67112,0,12-4-18 22:10,Argos,0,631,NK,,401677578.2,12-4-18 22:20,1,15,0,-127,401677578.2,-59.67112,40.78744,-60.66112,40.59201,50,2,2088,68128,64,79,1582,68,84,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,40.79206,-59.65279,1,12-4-18 23:35,Argos,0,437,NN,,401677581.4,12-4-18 23:35,1,6,0,-127,401677581.4,-59.65279,40.79206,-59.65279,40.79206,58,2,819,10082,66,79,663,73,93,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,40.79206,-59.65279,1,12-4-18 23:35,Argos,0,437,NN,,401677581.4,12-4-18 23:36,1,6,0,-127,401677581.4,-59.65279,40.79206,-59.65279,40.79206,58,2,819,10082,66,79,663,94,43,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,40.79206,-59.65279,1,12-4-18 23:35,Argos,0,437,NN,,401677581.4,12-4-18 23:37,2,6,0,-127,401677581.4,-59.65279,40.79206,-59.65279,40.79206,58,2,819,10082,66,79,663,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,40.79206,-59.65279,1,12-4-18 23:35,Argos,0,437,NN,,401677581.4,12-4-18 23:40,1,6,0,-127,401677581.4,-59.65279,40.79206,-59.65279,40.79206,58,2,819,10082,66,79,663,89,48,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,40.79206,-59.65279,1,12-4-18 23:35,Argos,0,437,NN,,401677581.4,12-4-18 23:41,1,6,0,-127,401677581.4,-59.65279,40.79206,-59.65279,40.79206,58,2,819,10082,66,79,663,110,132,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,40.80038,-59.62354,1,12-4-18 23:57,Argos,0,245,NK,,401677581.7,12-4-18 23:55,1,4,0,-137,401677581.7,-59.62354,40.80038,-59.62354,40.80038,56,2,942,1988,446,34,949,68,149,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,40.80038,-59.62354,1,12-4-18 23:57,Argos,0,245,NK,,401677581.7,12-4-18 23:57,1,4,0,-137,401677581.7,-59.62354,40.80038,-59.62354,40.80038,56,2,942,1988,446,34,949,91,69,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,40.80038,-59.62354,1,12-4-18 23:57,Argos,0,245,NK,,401677581.7,12-4-18 23:57,1,4,0,-137,401677581.7,-59.62354,40.80038,-59.62354,40.80038,56,2,942,1988,446,34,949,101,131,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,40.80038,-59.62354,1,12-4-18 23:57,Argos,0,245,NK,,401677581.7,12-4-18 23:59,1,4,0,-137,401677581.7,-59.62354,40.80038,-59.62354,40.80038,56,2,942,1988,446,34,949,88,74,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,40.8045,-59.6069,1,12-5-18 0:02,Argos,0,30,MA,,401677584.3,12-5-18 0:02,1,2,0,-127,401677584.3,-59.6069,40.8045,-59.6069,40.8045,56,2,508,674,382,174,464,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,40.8045,-59.6069,1,12-5-18 0:02,Argos,0,30,MA,,401677584.3,12-5-18 0:02,1,2,0,-127,401677584.3,-59.6069,40.8045,-59.6069,40.8045,56,2,508,674,382,174,464,66,139,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,40.8045,-59.6069,1,12-5-18 0:02,Argos,0,30,MA,,401677584.3,12-5-18 0:05,1,2,0,-127,401677584.3,-59.6069,40.8045,-59.6069,40.8045,56,2,508,674,382,174,464,85,208,131,220,104,163,106,4,226,128,65,24,214,164,159,8,1,198,40,200,192,255,128,,,,,,,,,
,176750,6328,40.8045,-59.6069,1,12-5-18 0:02,Argos,0,30,MA,,401677584.3,12-5-18 0:11,1,2,0,-127,401677584.3,-59.6069,40.8045,-59.6069,40.8045,56,2,508,674,382,174,464,110,132,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,41.23151,-59.24145,B,12-5-18 23:19,Argos,0,27,NN,,401677577.7,12-5-18 23:19,1,2,0,-130,401677577.7,-59.24145,41.23151,-59.24145,41.23151,0,3,22119,50994,9594,98,11438,86,194,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,41.23151,-59.24145,B,12-5-18 23:19,Argos,0,27,NN,,401677577.7,12-5-18 23:19,1,2,0,-130,401677577.7,-59.24145,41.23151,-59.24145,41.23151,0,3,22119,50994,9594,98,11438,107,133,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,41.34223,-59.30621,B,12-5-18 23:32,Argos,0,0,NK,,401677617.8,12-5-18 23:32,1,1,0,-133,401677617.8,-59.30621,41.34223,-59.30621,41.34223,6,3,16867,53352,5332,92,10067,73,211,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,41.34957,-59.33171,B,12-6-18 0:51,Argos,0,0,MB,,401677602.4,12-6-18 0:51,1,1,0,-128,401677602.4,-59.33171,41.34957,-59.33171,41.34957,7,3,15566,75128,3225,78,8780,86,210,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,41.8586,-59.40331,B,12-6-18 14:50,Argos,0,0,MB,,401677564.3,12-6-18 14:50,1,1,0,-135,401677564.3,-59.40331,41.8586,-59.40331,41.8586,0,2,26982,89815,8105,91,11258,93,100,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,41.7987,-59.20571,B,12-6-18 15:24,Argos,0,0,MA,,401677489.1,12-6-18 15:24,1,1,0,-130,401677489.1,-59.20571,41.7987,-59.20571,41.7987,8,3,34857,55346,21952,95,11295,84,105,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,41.96305,-58.48914,B,12-6-18 23:09,Argos,0,29,NN,,401677529.5,12-6-18 23:09,1,2,0,-130,401677529.5,-58.48914,41.96305,-58.48914,41.96305,8,3,28618,176610,4637,94,9168,10,230,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,41.97491,-58.58087,B,12-6-18 23:09,Argos,0,29,NK,,401677495.8,12-6-18 23:09,1,2,0,-131,401677495.8,-58.58087,41.97491,-58.58087,41.97491,0,3,10663,93638,1214,92,8100,2,42,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,41.96305,-58.48914,B,12-6-18 23:09,Argos,0,29,NN,,401677529.5,12-6-18 23:10,1,2,0,-130,401677529.5,-58.48914,41.96305,-58.48914,41.96305,8,3,28618,176610,4637,94,9168,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,41.97491,-58.58087,B,12-6-18 23:09,Argos,0,29,NK,,401677495.8,12-6-18 23:10,1,2,0,-131,401677495.8,-58.58087,41.97491,-58.58087,41.97491,0,3,10663,93638,1214,92,8100,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.00365,-59.13016,A,12-7-18 0:53,Argos,0,122,NN,,401677588.5,12-7-18 0:53,1,3,0,-127,401677588.5,-59.13016,42.00365,-59.13016,42.00365,6,3,9684,29211,3210,152,1751,70,208,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.00365,-59.13016,A,12-7-18 0:53,Argos,0,122,NN,,401677588.5,12-7-18 0:54,1,3,0,-127,401677588.5,-59.13016,42.00365,-59.13016,42.00365,6,3,9684,29211,3210,152,1751,80,172,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.00365,-59.13016,A,12-7-18 0:53,Argos,0,122,NN,,401677588.5,12-7-18 0:55,1,3,0,-127,401677588.5,-59.13016,42.00365,-59.13016,42.00365,6,3,9684,29211,3210,152,1751,95,176,131,220,203,68,80,15,143,153,67,21,32,182,48,112,165,8,253,73,240,255,128,,,,,,,,,
,176750,6328,42.04816,-59.16285,A,12-7-18 1:02,Argos,0,0,MA,,401677562.9,12-7-18 1:02,1,1,0,-122,401677562.9,-59.16285,42.04816,-59.16285,42.04816,6,3,1942,4715,799,55,436,22,99,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.04816,-59.16285,A,12-7-18 1:02,Argos,0,0,MA,,401677562.9,12-7-18 1:05,1,1,0,-122,401677562.9,-59.16285,42.04816,-59.16285,42.04816,6,3,1942,4715,799,55,436,10,0,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.04816,-59.16285,A,12-7-18 1:02,Argos,0,0,MA,,401677562.9,12-7-18 1:11,1,1,0,-122,401677562.9,-59.16285,42.04816,-59.16285,42.04816,6,3,1942,4715,799,55,436,69,207,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.70097,-59.80912,B,12-8-18 10:38,Argos,0,191,NP,,401677510,12-8-18 10:37,1,2,0,-140,401677510,-59.80912,42.70097,-59.80912,42.70097,0,3,7177,167114,308,94,6960,73,188,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.70097,-59.80912,B,12-8-18 10:38,Argos,0,191,NP,,401677510,12-8-18 10:40,1,2,0,-140,401677510,-59.80912,42.70097,-59.80912,42.70097,0,3,7177,167114,308,94,6960,84,68,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.68518,-59.56982,B,12-8-18 10:43,Argos,0,468,SR,,401677564.4,12-8-18 10:43,1,2,0,-135,401677564.4,-59.56982,42.68518,-59.56982,42.68518,6,3,1195,3288,434,149,842,66,187,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.68518,-59.56982,B,12-8-18 10:43,Argos,0,468,SR,,401677564.4,12-8-18 10:51,1,2,0,-135,401677564.4,-59.56982,42.68518,-59.56982,42.68518,6,3,1195,3288,434,149,842,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.68581,-59.56694,3,12-8-18 11:02,Argos,0,0,NK,,401677563.7,12-8-18 10:56,2,1,0,-133,401677563.7,-59.56694,42.68581,-59.56694,42.68581,56,3,233,912,59,98,221,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.68581,-59.56694,3,12-8-18 11:02,Argos,0,0,NK,,401677563.7,12-8-18 10:57,1,1,0,-133,401677563.7,-59.56694,42.68581,-59.56694,42.68581,56,3,233,912,59,98,221,66,187,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.68581,-59.56694,3,12-8-18 11:02,Argos,0,0,NK,,401677563.7,12-8-18 10:57,1,1,0,-133,401677563.7,-59.56694,42.68581,-59.56694,42.68581,56,3,233,912,59,98,221,95,83,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.689,-59.57805,B,12-8-18 11:02,Argos,0,0,NK,,401677563.7,12-8-18 11:02,1,1,0,-133,401677563.7,-59.57805,42.689,-59.57805,42.689,6,3,1879,2342,1507,105,1877,100,134,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.6868,-59.56945,B,12-8-18 11:20,Argos,0,262,NN,,401677562.9,12-8-18 11:20,1,2,0,-128,401677562.9,-59.56945,42.6868,-59.56945,42.6868,6,3,649,2833,148,4,1810,107,69,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.6868,-59.56945,B,12-8-18 11:20,Argos,0,262,NN,,401677562.9,12-8-18 11:25,1,2,0,-128,401677562.9,-59.56945,42.6868,-59.56945,42.6868,6,3,649,2833,148,4,1810,93,48,131,220,104,163,106,4,228,45,128,89,84,138,253,49,45,214,140,106,192,93,6,,,,,,,,,
,176750,6328,42.75556,-59.51282,A,12-8-18 20:31,Argos,0,398,NP,,401677564.9,12-8-18 20:27,1,3,0,-132,401677564.9,-59.51282,42.75556,-59.51282,42.75556,8,3,288,2111,39,71,682,73,172,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.75556,-59.51282,A,12-8-18 20:31,Argos,0,398,NP,,401677564.9,12-8-18 20:31,1,3,0,-132,401677564.9,-59.51282,42.75556,-59.51282,42.75556,8,3,288,2111,39,71,682,95,146,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.75556,-59.51282,A,12-8-18 20:31,Argos,0,398,NP,,401677564.9,12-8-18 20:34,1,3,0,-132,401677564.9,-59.51282,42.75556,-59.51282,42.75556,8,3,288,2111,39,71,682,100,134,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.75545,-59.51341,B,12-8-18 20:34,Argos,0,0,NK,,401677565,12-8-18 20:34,1,1,0,-133,401677565,-59.51341,42.75545,-59.51341,42.75545,6,3,563,1267,249,75,1003,100,134,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.79204,-59.56745,B,12-8-18 23:46,Argos,0,0,MB,,401677575.6,12-8-18 23:46,1,1,0,-133,401677575.6,-59.56745,42.79204,-59.56745,42.79204,8,3,2076,2964,1453,92,5319,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.78415,-59.46658,1,12-9-18 2:06,Argos,0,308,MA,,401677563.3,12-9-18 2:03,1,5,0,-127,401677563.3,-59.46658,42.78415,-59.46658,42.78415,58,3,683,2000,233,151,733,101,131,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.78415,-59.46658,1,12-9-18 2:06,Argos,0,308,MA,,401677563.3,12-9-18 2:03,1,5,0,-127,401677563.3,-59.46658,42.78415,-59.46658,42.78415,58,3,683,2000,233,151,733,88,241,131,53,31,234,4,223,176,29,61,83,245,227,189,138,134,179,104,81,101,223,36,,,,,,,,,
,176750,6328,42.78415,-59.46658,1,12-9-18 2:06,Argos,0,308,MA,,401677563.3,12-9-18 2:06,1,5,0,-127,401677563.3,-59.46658,42.78415,-59.46658,42.78415,58,3,683,2000,233,151,733,67,174,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.78415,-59.46658,1,12-9-18 2:06,Argos,0,308,MA,,401677563.3,12-9-18 2:07,1,5,0,-127,401677563.3,-59.46658,42.78415,-59.46658,42.78415,58,3,683,2000,233,151,733,107,133,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.78415,-59.46658,1,12-9-18 2:06,Argos,0,308,MA,,401677563.3,12-9-18 2:08,1,5,0,-127,401677563.3,-59.46658,42.78415,-59.46658,42.78415,58,3,683,2000,233,151,733,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,,,,,,,0,NN,,401650000,12-10-18 14:16,1,1,0,-137,401650000,,,,,,,,,,,,86,111,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.91665,-59.04746,2,12-10-18 22:23,Argos,0,518,NN,,401677565.2,12-10-18 22:22,1,5,0,-130,401677565.2,-59.04746,42.91665,-59.04746,42.91665,50,3,304,423,218,106,285,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.91665,-59.04746,2,12-10-18 22:23,Argos,0,518,NN,,401677565.2,12-10-18 22:27,1,5,0,-130,401677565.2,-59.04746,42.91665,-59.04746,42.91665,50,3,304,423,218,106,285,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.91665,-59.04746,2,12-10-18 22:23,Argos,0,518,NN,,401677565.2,12-10-18 22:30,2,5,0,-130,401677565.2,-59.04746,42.91665,-59.04746,42.91665,50,3,304,423,218,106,285,66,155,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.91665,-59.04746,2,12-10-18 22:23,Argos,0,518,NN,,401677565.2,12-10-18 22:31,1,5,0,-130,401677565.2,-59.04746,42.91665,-59.04746,42.91665,50,3,304,423,218,106,285,90,19,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.91957,-59.04759,B,12-10-18 23:08,Argos,0,0,NK,,401677557.7,12-10-18 23:08,1,1,0,-130,401677557.7,-59.04759,42.91957,-59.04759,42.91957,8,3,2032,2976,1387,93,2500,70,159,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.92449,-58.96573,B,12-10-18 23:36,Argos,0,34,SR,,401677584.1,12-10-18 23:36,1,2,0,-132,401677584.1,-58.96573,42.92449,-58.96573,42.92449,6,3,2169,3775,1246,137,2217,80,76,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.92449,-58.96573,B,12-10-18 23:36,Argos,0,34,SR,,401677584.1,12-10-18 23:37,1,2,0,-132,401677584.1,-58.96573,42.92449,-58.96573,42.92449,6,3,2169,3775,1246,137,2217,87,144,131,220,104,163,106,4,229,94,65,23,22,188,76,232,56,196,196,63,116,3,223,166,100,72,191,30,145,62,234,
,176750,6328,42.91547,-58.963,B,12-10-18 23:40,Argos,0,0,MA,,401677555.7,12-10-18 23:40,1,1,0,-124,401677555.7,-58.963,42.91547,-58.963,42.91547,6,3,3647,5844,2276,128,2180,22,75,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.91989,-58.96666,B,12-11-18 0:05,Argos,0,0,NN,,401677572.1,12-11-18 0:05,1,1,0,-133,401677572.1,-58.96666,42.91989,-58.96666,42.91989,6,3,4760,6276,3609,114,2845,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.92472,-58.9644,B,12-11-18 1:21,Argos,0,0,MA,,401677567.1,12-11-18 1:21,1,1,0,-126,401677567.1,-58.9644,42.92472,-58.9644,42.92472,8,3,5129,6642,3960,94,4335,73,156,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.91923,-58.97249,B,12-11-18 1:49,Argos,0,0,NN,,401677552.5,12-11-18 1:49,1,1,0,-140,401677552.5,-58.97249,42.91923,-58.97249,42.91923,6,3,1689,2051,1390,98,4765,107,133,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.91048,-58.99576,B,12-11-18 14:04,Argos,0,0,NN,,401677561.5,12-11-18 14:04,1,1,0,-132,401677561.5,-58.99576,42.91048,-58.99576,42.91048,0,3,3636,4864,2718,118,10282,10,0,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.41591,-58.54532,0,12-12-18 10:20,Argos,0,320,SR,,401677558.2,12-12-18 10:19,1,6,0,-128,401677558.2,-58.54532,42.41591,-58.54532,42.41591,40,3,1811,3421,958,115,320,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.41591,-58.54532,0,12-12-18 10:20,Argos,0,320,SR,,401677558.2,12-12-18 10:21,1,6,0,-128,401677558.2,-58.54532,42.41591,-58.54532,42.41591,40,3,1811,3421,958,115,320,73,172,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.41591,-58.54532,0,12-12-18 10:20,Argos,0,320,SR,,401677558.2,12-12-18 10:21,1,6,0,-128,401677558.2,-58.54532,42.41591,-58.54532,42.41591,40,3,1811,3421,958,115,320,80,65,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.41591,-58.54532,0,12-12-18 10:20,Argos,0,320,SR,,401677558.2,12-12-18 10:22,1,6,0,-128,401677558.2,-58.54532,42.41591,-58.54532,42.41591,40,3,1811,3421,958,115,320,111,129,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.41591,-58.54532,0,12-12-18 10:20,Argos,0,320,SR,,401677558.2,12-12-18 10:24,2,6,0,-128,401677558.2,-58.54532,42.41591,-58.54532,42.41591,40,3,1811,3421,958,115,320,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.39273,-58.5436,B,12-12-18 10:53,Argos,0,41,NK,,401677562.7,12-12-18 10:53,1,2,0,-124,401677562.7,-58.5436,42.39273,-58.5436,42.39273,8,3,7277,34805,1521,93,1657,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.39273,-58.5436,B,12-12-18 10:53,Argos,0,41,NK,,401677562.7,12-12-18 10:54,1,2,0,-124,401677562.7,-58.5436,42.39273,-58.5436,42.39273,8,3,7277,34805,1521,93,1657,67,174,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.35664,-58.55689,A,12-12-18 12:21,Argos,0,107,NN,,401677568.7,12-12-18 12:21,1,3,0,-131,401677568.7,-58.55689,42.35664,-58.55689,42.35664,8,3,1328,5167,341,119,2977,82,107,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.35664,-58.55689,A,12-12-18 12:21,Argos,0,107,NN,,401677568.7,12-12-18 12:22,1,3,0,-131,401677568.7,-58.55689,42.35664,-58.55689,42.35664,8,3,1328,5167,341,119,2977,96,130,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.35664,-58.55689,A,12-12-18 12:21,Argos,0,107,NN,,401677568.7,12-12-18 12:22,1,3,0,-131,401677568.7,-58.55689,42.35664,-58.55689,42.35664,8,3,1328,5167,341,119,2977,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.35639,-58.57755,2,12-12-18 12:34,Argos,0,470,NK,,401677566.2,12-12-18 12:31,1,8,0,-128,401677566.2,-58.57755,42.35639,-58.57755,42.35639,56,3,367,483,278,66,261,10,39,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.35639,-58.57755,2,12-12-18 12:34,Argos,0,470,NK,,401677566.2,12-12-18 12:33,1,8,0,-128,401677566.2,-58.57755,42.35639,-58.57755,42.35639,56,3,367,483,278,66,261,84,117,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
